customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
18369,AW00029368,Jermaine Kapoor,53,50 and above,New,06-11-2013,150,1,2422,4,4,2422,2422
489,AW00011488,Jermaine Lopez,49,40-49,VIP,30-08-2013,152,3,8090,5,5,2696.6667,367.7273
4092,AW00015091,Jermaine Madan,52,50 and above,New,06-05-2013,156,1,40,2,2,40,40
4171,AW00015170,Jermaine Martinez,49,40-49,New,07-10-2013,151,2,4391,2,2,2195.5,399.1818
8804,AW00019803,Jermaine Mehta,40,40-49,New,24-10-2013,150,1,575,2,2,575,575
11396,AW00022395,Jermaine Patel,82,50 and above,New,31-05-2013,155,1,571,4,4,571,571
14555,AW00025554,Jermaine Perez,77,50 and above,New,27-04-2013,156,1,7,2,2,7,7
16118,AW00027117,Jermaine Prasad,54,50 and above,Regular,24-10-2013,150,2,4490,3,3,2245,374.1667
4229,AW00015228,Jermaine Raman,57,50 and above,New,13-10-2013,150,2,4375,4,4,2187.5,437.5
17928,AW00028927,Jermaine Rana,44,40-49,New,05-03-2013,158,1,2419,2,2,2419,2419
5432,AW00016431,Jermaine Rodriguez,49,40-49,New,07-05-2013,156,2,4769,4,4,2384.5,794.8333
3935,AW00014934,Jermaine Sai,42,40-49,New,20-11-2013,149,2,178,5,5,89,178
14685,AW00025684,Jermaine Sanchez,58,50 and above,New,10-10-2013,150,1,23,2,2,23,23
14603,AW00025602,Jermaine Sara,51,50 and above,New,13-08-2013,152,1,1764,3,3,1764,1764
17732,AW00028731,Jermaine Subram,46,40-49,New,21-04-2013,156,1,2452,4,4,2452,2452
12448,AW00023447,Jermaine Weber,41,40-49,New,07-01-2014,148,1,6,2,2,6,6
16978,AW00027977,Jerome Alonso,48,40-49,New,09-11-2013,150,1,554,3,3,554,554
1483,AW00012482,Jerome Browning,56,50 and above,New,25-12-2013,148,1,50,1,1,50,50
10818,AW00021817,Jerome Carlson,62,50 and above,New,26-10-2013,150,1,791,2,2,791,791
2450,AW00013449,Jerome Diaz,59,50 and above,Regular,13-06-2013,154,2,4527,5,5,2263.5,301.8
11988,AW00022987,Jerome Dominguez,74,50 and above,Regular,05-12-2013,149,2,3942,4,4,1971,219
11387,AW00022386,Jerome Gill,85,50 and above,New,20-09-2013,151,1,5,1,1,5,5
14058,AW00025057,Jerome Gomez,55,50 and above,New,31-05-2013,155,2,2120,2,2,1060,265
1784,AW00012783,Jerome Gutierrez,64,50 and above,New,29-07-2013,153,1,2421,5,5,2421,2421
5271,AW00016270,Jerome Hernandez,54,50 and above,Regular,02-12-2013,149,2,2772,5,5,1386,145.8947
17368,AW00028367,Jerome Johnsen,53,50 and above,New,10-10-2013,150,1,600,4,4,600,600
9171,AW00020170,Jerome Martin,60,50 and above,Regular,16-10-2013,150,2,3177,3,3,1588.5,109.5517
520,AW00011519,Jerome Navarro,65,50 and above,New,11-01-2014,147,16,756,36,20,47.25,84
18188,AW00029187,Jerome Ramos,52,50 and above,New,23-10-2013,150,1,589,4,4,589,589
338,AW00011337,Jerome Romero,59,50 and above,VIP,19-07-2013,153,3,8162,8,7,2720.6667,291.5
3793,AW00014792,Jerome Rubio,47,40-49,VIP,28-10-2013,150,2,5913,4,4,2956.5,219
10550,AW00021549,Jerome Ruiz,62,50 and above,New,04-03-2013,158,1,99,4,4,99,99
17539,AW00028538,Jerome Sanz,47,40-49,New,24-08-2013,152,1,36,3,3,36,36
6723,AW00017722,Jerome Serrano,78,50 and above,New,12-03-2013,157,2,3883,2,2,1941.5,776.6
9623,AW00020622,Jerome Suarez,48,40-49,VIP,11-08-2013,152,2,6139,5,5,3069.5,323.1053
2206,AW00013205,Jerome Torres,76,50 and above,Regular,21-04-2013,156,2,4803,4,4,2401.5,320.2
12117,AW00023116,Jerome Vazquez,65,50 and above,New,26-04-2013,156,2,3937,3,3,1968.5,492.125
9976,AW00020975,Jerry Andersen,80,50 and above,New,25-06-2013,154,2,2515,5,5,1257.5,251.5
9858,AW00020857,Jerry Becker,51,50 and above,New,11-09-2013,151,1,1120,1,1,1120,1120
7332,AW00018331,Jerry Chande,74,50 and above,Regular,18-11-2013,149,2,4752,3,3,2376,169.7143
17181,AW00028180,Jerry Chander,53,50 and above,New,19-03-2011,181,1,3578,1,1,3578,3578
11814,AW00022813,Jerry Deng,75,50 and above,New,27-10-2013,150,1,120,4,4,120,120
3731,AW00014730,Jerry Ferrier,62,50 and above,Regular,27-12-2013,148,2,2588,5,5,1294,92.4286
15671,AW00026670,Jerry Johnsen,53,50 and above,New,05-06-2013,155,1,70,1,1,70,70
18203,AW00029202,Jerry Kumar,62,50 and above,Regular,20-07-2013,153,2,4320,2,2,2160,180
16823,AW00027822,Jerry Lal,53,50 and above,New,24-07-2013,153,1,34,3,3,34,34
13587,AW00024586,Jerry Luo,45,40-49,Regular,27-12-2013,148,2,4144,2,2,2072,345.3333
11492,AW00022491,Jerry Nara,45,40-49,New,08-02-2013,159,1,5,1,1,5,5
788,AW00011787,Jerry Nath,48,40-49,New,05-11-2013,150,2,110,4,3,55,110
14589,AW00025588,Jerry Pal,61,50 and above,New,30-05-2013,155,1,1224,2,2,1224,1224
2377,AW00013376,Jerry Rai,66,50 and above,New,26-09-2013,151,1,31,2,2,31,31
10849,AW00021848,Jerry Raje,67,50 and above,New,15-06-2013,154,1,565,1,1,565,565
8383,AW00019382,Jerry Shan,45,40-49,New,20-01-2013,159,2,3443,2,2,1721.5,573.8333
2652,AW00013651,Jerry Sharma,49,40-49,VIP,20-12-2013,148,3,6812,7,7,2270.6667,400.7059
3278,AW00014277,Jerry She,59,50 and above,New,06-09-2013,152,3,5196,5,5,1732,472.3636
5069,AW00016068,Jerry Shen,51,50 and above,New,18-09-2013,151,1,564,4,4,564,564
16766,AW00027765,Jerry Tang,53,50 and above,New,20-01-2013,159,1,742,1,1,742,742
9082,AW00020081,Jerry Xie,67,50 and above,New,15-10-2013,150,1,59,2,2,59,59
15959,AW00026958,Jerry Xu,45,40-49,New,23-12-2013,148,1,1732,4,4,1732,1732
1234,AW00012233,Jerry Yuan,65,50 and above,New,17-01-2014,147,1,35,1,1,35,35
6173,AW00017172,Jesse Adams,68,50 and above,New,07-08-2013,153,1,69,2,2,69,69
17796,AW00028795,Jesse Allen,56,50 and above,New,16-05-2011,179,1,3578,1,1,3578,3578
7062,AW00018061,Jesse Bailey,71,50 and above,New,14-07-2013,153,1,5,1,1,5,5
10767,AW00021766,Jesse Baker,75,50 and above,New,10-03-2013,157,1,540,1,1,540,540
6700,AW00017699,Jesse Bell,44,40-49,New,02-07-2013,154,1,68,3,3,68,68
11720,AW00022719,Jesse Brooks,55,50 and above,New,18-07-2013,153,1,567,4,4,567,567
12507,AW00023506,Jesse Campbell,60,50 and above,New,05-11-2013,150,1,540,1,1,540,540
11142,AW00022141,Jesse Carter,73,50 and above,New,26-08-2013,152,1,166,3,3,166,166
11240,AW00022239,Jesse Cook,50,50 and above,New,01-07-2013,154,1,32,2,2,32,32
13286,AW00024285,Jesse Cox,44,40-49,New,05-07-2013,154,1,33,1,1,33,33
9305,AW00020304,Jesse Edwards,41,40-49,New,19-06-2013,154,1,1170,2,2,1170,1170
10917,AW00021916,Jesse Evans,54,50 and above,New,14-08-2013,152,1,40,2,2,40,40
11751,AW00022750,Jesse Gonzalez,74,50 and above,New,18-10-2013,150,1,30,1,1,30,30
3627,AW00014626,Jesse Gray,59,50 and above,New,23-12-2013,148,3,197,8,8,65.6667,24.625
12052,AW00023051,Jesse Green,84,50 and above,New,18-03-2013,157,1,35,2,2,35,35
15134,AW00026133,Jesse Hall,57,50 and above,Regular,20-10-2013,150,2,1938,3,3,969,96.9
16239,AW00027238,Jesse Hernandez,60,50 and above,New,14-11-2013,149,1,69,3,3,69,69
13250,AW00024249,Jesse Howard,73,50 and above,New,25-09-2013,151,2,2757,3,3,1378.5,250.6364
12474,AW00023473,Jesse James,64,50 and above,New,28-02-2013,158,1,133,5,5,133,133
8111,AW00019110,Jesse Kelly,48,40-49,New,02-03-2013,158,1,605,4,4,605,605
3666,AW00014665,Jesse King,51,50 and above,New,13-07-2013,153,2,81,4,4,40.5,81
16660,AW00027659,Jesse Lopez,84,50 and above,New,28-01-2013,159,1,75,2,2,75,75
4777,AW00015776,Jesse Mitchell,46,40-49,New,26-05-2013,155,1,5,1,1,5,5
15008,AW00026007,Jesse Morgan,56,50 and above,New,07-06-2013,155,1,25,1,1,25,25
10689,AW00021688,Jesse Morris,89,50 and above,New,12-03-2013,157,1,15,2,2,15,15
41,AW00011040,Jesse Murphy,43,40-49,New,03-04-2013,157,1,2351,3,3,2351,2351
15794,AW00026793,Jesse Nelson,43,40-49,New,18-11-2013,149,1,89,3,3,89,89
12033,AW00023032,Jesse Parker,59,50 and above,New,18-08-2013,152,1,549,2,2,549,549
8457,AW00019456,Jesse Perez,93,50 and above,New,20-12-2013,148,1,37,3,3,37,37
9495,AW00020494,Jesse Peterson,66,50 and above,New,04-03-2013,158,1,15,2,2,15,15
13515,AW00024514,Jesse Phillips,44,40-49,New,18-07-2013,153,1,37,2,2,37,37
4488,AW00015487,Jesse Ramirez,51,50 and above,New,07-03-2013,158,1,90,3,3,90,90
11430,AW00022429,Jesse Reed,54,50 and above,New,31-08-2013,152,1,1778,5,5,1778,1778
14896,AW00025895,Jesse Richardson,68,50 and above,Regular,09-08-2013,153,2,4650,3,3,2325,166.0714
5250,AW00016249,Jesse Rivera,55,50 and above,New,29-04-2013,156,1,14,2,2,14,14
5212,AW00016211,Jesse Roberts,45,40-49,New,02-12-2013,149,1,587,2,2,587,587
6463,AW00017462,Jesse Rogers,67,50 and above,New,13-11-2013,149,1,2335,3,3,2335,2335
1624,AW00012623,Jesse Sanchez,68,50 and above,VIP,05-10-2013,151,3,5630,7,6,1876.6667,433.0769
9759,AW00020758,Jesse Sanders,53,50 and above,New,19-04-2013,156,1,129,3,3,129,129
3454,AW00014453,Jesse Scott,64,50 and above,New,24-07-2013,153,2,3401,5,5,1700.5,425.125
7914,AW00018913,Jesse Stewart,45,40-49,New,05-10-2013,151,1,79,2,2,79,79
14182,AW00025181,Jesse Torres,59,50 and above,New,04-03-2013,158,1,33,1,1,33,33
17100,AW00028099,Jesse Turner,42,40-49,VIP,26-12-2013,148,2,6021,4,4,3010.5,182.4545
12177,AW00023176,Jesse Ward,53,50 and above,New,29-06-2013,154,1,540,1,1,540,540
9101,AW00020100,Jesse Watson,64,50 and above,New,19-12-2013,148,1,40,2,2,40,40
16200,AW00027199,Jesse Wright,54,50 and above,Regular,21-10-2013,150,2,4468,3,3,2234,372.3333
7677,AW00018676,Jesse Young,61,50 and above,New,05-05-2013,156,1,120,2,2,120,120
781,AW00011780,Jessica Alexander,48,40-49,VIP,18-06-2013,154,2,5973,5,5,2986.5,298.65
9368,AW00020367,Jessica Anderson,49,40-49,New,30-11-2013,149,1,129,3,3,129,129
1946,AW00012945,Jessica Bailey,55,50 and above,New,25-01-2014,147,4,322,13,11,80.5,40.25
4069,AW00015068,Jessica Barnes,45,40-49,New,05-05-2013,156,1,81,5,5,81,81
11179,AW00022178,Jessica Bell,67,50 and above,Regular,13-11-2013,149,2,4233,4,4,2116.5,222.7895
13331,AW00024330,Jessica Bennett,51,50 and above,New,04-12-2013,149,1,575,2,2,575,575
15857,AW00026856,Jessica Brooks,55,50 and above,New,14-05-2013,155,1,810,4,4,810,810
672,AW00011671,Jessica Brown,54,50 and above,VIP,08-04-2013,157,2,5970,4,4,2985,351.1765
5093,AW00016092,Jessica Bryant,54,50 and above,New,24-09-2013,151,1,7,2,2,7,7
4371,AW00015370,Jessica Butler,64,50 and above,New,08-10-2013,151,1,7,2,2,7,7
17651,AW00028650,Jessica Clark,50,50 and above,New,08-05-2011,180,1,3578,1,1,3578,3578
2554,AW00013553,Jessica Coleman,45,40-49,New,18-11-2013,149,3,5603,4,4,1867.6667,509.3636
11132,AW00022131,Jessica Cook,82,50 and above,New,19-05-2013,155,1,561,2,2,561,561
5016,AW00016015,Jessica Cooper,41,40-49,New,21-01-2013,159,1,575,2,2,575,575
17817,AW00028816,Jessica Cox,49,40-49,New,21-08-2013,152,1,27,2,2,27,27
17224,AW00028223,Jessica Davis,57,50 and above,New,16-04-2011,180,1,3578,1,1,3578,3578
7085,AW00018084,Jessica Diaz,72,50 and above,New,19-09-2013,151,1,1775,3,3,1775,1775
16252,AW00027251,Jessica Flores,49,40-49,New,02-10-2012,163,1,2049,1,1,2049,2049
15070,AW00026069,Jessica Foster,53,50 and above,New,05-03-2013,158,1,51,3,3,51,51
16032,AW00027031,Jessica Garcia,65,50 and above,New,07-11-2013,150,1,5,1,1,5,5
4611,AW00015610,Jessica Gonzales,40,40-49,New,28-10-2013,150,2,115,5,5,57.5,115
8480,AW00019479,Jessica Gray,51,50 and above,New,02-03-2013,158,2,3443,2,2,1721.5,860.75
16225,AW00027224,Jessica Griffin,63,50 and above,New,02-04-2013,157,1,6,2,2,6,6
14875,AW00025874,Jessica Hall,67,50 and above,New,05-11-2013,150,1,35,2,2,35,35
17988,AW00028987,Jessica Harris,77,50 and above,New,21-01-2014,147,1,31,3,3,31,31
66,AW00011065,Jessica Henderson,47,40-49,New,10-01-2014,147,2,202,5,4,101,18.3636
12565,AW00023564,Jessica Howard,43,40-49,New,15-09-2013,151,1,35,2,2,35,35
12669,AW00023668,Jessica Hughes,73,50 and above,New,14-10-2013,150,1,564,2,2,564,564
16444,AW00027443,Jessica Jackson,66,50 and above,New,27-04-2013,156,1,23,2,2,23,23
8841,AW00019840,Jessica James,77,50 and above,New,28-12-2013,148,1,120,2,2,120,120
5851,AW00016850,Jessica Jenkins,57,50 and above,New,04-10-2013,151,1,2355,2,2,2355,2355
2064,AW00013063,Jessica Johnson,41,40-49,Regular,27-10-2013,150,2,4773,3,3,2386.5,227.2857
8044,AW00019043,Jessica Jones,75,50 and above,New,20-01-2014,147,1,25,1,1,25,25
10262,AW00021261,Jessica Kelly,44,40-49,New,19-04-2013,156,1,70,3,3,70,70
8637,AW00019636,Jessica Lee,43,40-49,New,02-09-2013,152,1,134,2,2,134,134
14869,AW00025868,Jessica Lewis,74,50 and above,VIP,05-06-2013,155,2,5798,4,4,2899,214.7407
5809,AW00016808,Jessica Long,70,50 and above,New,16-09-2013,151,1,14,2,2,14,14
3823,AW00014822,Jessica Martin,57,50 and above,Regular,23-11-2013,149,2,4397,3,3,2198.5,175.88
3290,AW00014289,Jessica Martinez,54,50 and above,Regular,12-06-2013,154,2,3376,5,5,1688,281.3333
2201,AW00013200,Jessica Miller,77,50 and above,New,10-11-2013,149,1,24,2,2,24,24
9086,AW00020085,Jessica Moore,66,50 and above,New,20-08-2013,152,2,77,6,5,38.5,38.5
7372,AW00018371,Jessica Morgan,49,40-49,New,10-10-2013,150,1,1755,2,2,1755,1755
17968,AW00028967,Jessica Morris,72,50 and above,New,20-02-2013,158,1,9,1,1,9,9
11226,AW00022225,Jessica Murphy,63,50 and above,New,27-06-2013,154,1,604,2,2,604,604
6183,AW00017182,Jessica Patterson,62,50 and above,VIP,14-10-2013,150,3,6951,5,5,2317,434.4375
17162,AW00028161,Jessica Perry,42,40-49,New,11-08-2011,176,1,3578,1,1,3578,3578
869,AW00011868,Jessica Peterson,53,50 and above,New,17-12-2013,148,5,248,11,10,49.6,24.8
3770,AW00014769,Jessica Powell,52,50 and above,Regular,01-10-2013,151,2,4397,3,3,2198.5,183.2083
18193,AW00029192,Jessica Ramirez,53,50 and above,New,23-04-2013,156,1,2419,2,2,2419,2419
11259,AW00022258,Jessica Reed,50,50 and above,New,16-06-2013,154,1,549,2,2,549,549
9185,AW00020184,Jessica Richardson,59,50 and above,New,26-04-2013,156,1,124,2,2,124,124
16543,AW00027542,Jessica Rivera,58,50 and above,New,28-11-2013,149,2,4533,5,5,2266.5,412.0909
9013,AW00020012,Jessica Robinson,48,40-49,New,08-12-2013,149,1,555,3,3,555,555
10670,AW00021669,Jessica Rodriguez,47,40-49,New,23-07-2013,153,2,2484,2,2,1242,354.8571
12027,AW00023026,Jessica Rogers,52,50 and above,New,20-08-2013,152,1,604,2,2,604,604
3881,AW00014880,Jessica Ross,67,50 and above,Regular,21-06-2013,154,2,1819,2,2,909.5,90.95
15573,AW00026572,Jessica Russell,44,40-49,New,31-10-2012,162,1,1000,1,1,1000,1000
16668,AW00027667,Jessica Sanchez,65,50 and above,VIP,28-11-2013,149,2,5997,3,3,2998.5,176.3824
6651,AW00017650,Jessica Sanders,44,40-49,New,09-11-2013,150,1,39,2,2,39,39
13797,AW00024796,Jessica Simmons,50,50 and above,New,03-10-2013,151,1,2398,3,3,2398,2398
9070,AW00020069,Jessica Smith,46,40-49,New,01-10-2013,151,1,575,2,2,575,575
5098,AW00016097,Jessica Stewart,51,50 and above,New,17-07-2013,153,3,104,5,5,34.6667,20.8
936,AW00011935,Jessica Taylor,42,40-49,New,06-06-2013,155,1,35,1,1,35,35
5849,AW00016848,Jessica Thomas,46,40-49,New,19-01-2014,147,2,125,4,4,62.5,11.3636
3593,AW00014592,Jessica Thompson,54,50 and above,New,02-06-2013,155,1,5,1,1,5,5
16016,AW00027015,Jessica Torres,53,50 and above,New,04-11-2013,150,1,69,3,3,69,69
15076,AW00026075,Jessica Walker,52,50 and above,VIP,09-07-2013,154,2,5768,3,3,2884,303.5789
4588,AW00015587,Jessica Ward,45,40-49,New,19-10-2013,150,2,4423,4,4,2211.5,402.0909
12267,AW00023266,Jessica Watson,64,50 and above,New,13-07-2013,153,1,604,4,4,604,604
9654,AW00020653,Jessica White,50,50 and above,New,02-08-2013,153,1,1155,2,2,1155,1155
2595,AW00013594,Jessica Williams,68,50 and above,New,28-07-2013,153,1,45,2,2,45,45
319,AW00011318,Jessica Wilson,68,50 and above,New,08-11-2013,150,2,44,4,3,22,44
864,AW00011863,Jessica Wood,59,50 and above,New,04-09-2013,152,2,48,3,3,24,48
827,AW00011826,Jessie Alonso,54,50 and above,VIP,15-02-2013,158,2,5898,2,2,2949,393.2
3325,AW00014324,Jessie Alvarez,63,50 and above,VIP,16-09-2013,151,3,5121,4,3,1707,426.75
12609,AW00023608,Jessie Blanco,65,50 and above,New,23-02-2013,158,1,2511,3,3,2511,2511
1250,AW00012249,Jessie Cai,42,40-49,New,21-10-2013,150,2,115,4,4,57.5,19.1667
4684,AW00015683,Jessie Carlson,76,50 and above,New,13-03-2013,157,1,90,3,3,90,90
13070,AW00024069,Jessie Chen,48,40-49,New,25-07-2013,153,1,1174,2,2,1174,1174
14629,AW00025628,Jessie Dominguez,50,50 and above,New,03-04-2013,157,1,6,2,2,6,6
9565,AW00020564,Jessie Gao,76,50 and above,Regular,05-12-2013,149,2,3059,4,4,1529.5,113.2963
1794,AW00012793,Jessie Guo,57,50 and above,New,19-02-2013,158,1,121,3,3,121,121
17894,AW00028893,Jessie Gutierrez,74,50 and above,New,05-05-2013,156,1,15,3,3,15,15
18095,AW00029094,Jessie He,68,50 and above,New,11-08-2013,152,1,796,2,2,796,796
13173,AW00024172,Jessie Hernandez,41,40-49,New,04-09-2013,152,2,2736,4,4,1368,273.6
8332,AW00019331,Jessie Hu,49,40-49,New,28-12-2013,148,1,29,2,2,29,29
1663,AW00012662,Jessie Huang,73,50 and above,New,12-12-2013,148,1,15,2,2,15,15
345,AW00011344,Jessie Jimenez,63,50 and above,VIP,23-07-2013,153,3,8119,7,7,2706.3333,312.2692
8514,AW00019513,Jessie Liang,40,40-49,New,17-08-2013,152,1,25,1,1,25,25
107,AW00011106,Jessie Liu,56,50 and above,VIP,15-06-2013,154,3,8079,3,3,2693,336.625
18093,AW00029092,Jessie Ma,56,50 and above,New,30-05-2013,155,1,6,2,2,6,6
11907,AW00022906,Jessie Moreno,45,40-49,Regular,30-11-2013,149,2,4625,2,1,2312.5,272.0588
9906,AW00020905,Jessie Munoz,56,50 and above,New,19-12-2013,148,1,1155,2,2,1155,1155
16173,AW00027172,Jessie Navarro,49,40-49,New,26-10-2013,150,1,23,2,2,23,23
6052,AW00017051,Jessie Ortega,52,50 and above,VIP,27-04-2013,156,2,6060,5,5,3030,233.0769
765,AW00011764,Jessie Ramos,53,50 and above,VIP,07-07-2013,154,3,8129,6,6,2709.6667,387.0952
14031,AW00025030,Jessie Romero,67,50 and above,Regular,21-08-2013,152,2,2179,4,4,1089.5,181.5833
16869,AW00027868,Jessie Rubio,44,40-49,New,29-09-2013,151,1,2419,2,2,2419,2419
15934,AW00026933,Jessie Sanz,60,50 and above,New,01-04-2013,157,1,1224,2,2,1224,1224
9169,AW00020168,Jessie Serrano,60,50 and above,New,31-12-2013,148,1,32,2,2,32,32
2651,AW00013650,Jessie She,49,40-49,VIP,28-12-2013,148,3,6768,5,5,2256,398.1176
2703,AW00013702,Jessie Suarez,46,40-49,Regular,04-12-2013,149,2,4479,3,3,2239.5,248.8333
2829,AW00013828,Jessie Travers,43,40-49,New,31-10-2013,150,1,166,3,3,166,166
2434,AW00013433,Jessie Vazquez,64,50 and above,Regular,10-06-2013,154,2,4534,4,4,2267,323.8571
800,AW00011799,Jessie Wang,45,40-49,VIP,09-06-2013,155,2,5921,5,5,2960.5,311.6316
12793,AW00023792,Jessie Wu,65,50 and above,New,16-07-2013,153,1,33,1,1,33,33
16518,AW00027517,Jessie Xu,61,50 and above,New,30-07-2013,153,1,540,1,1,540,540
9054,AW00020053,Jessie Yang,48,40-49,New,25-06-2013,154,1,36,3,3,36,36
3146,AW00014145,Jessie Ye,61,50 and above,New,06-02-2013,159,1,24,2,2,24,24
14092,AW00025091,Jessie Zeng,55,50 and above,New,07-04-2013,157,1,37,2,2,37,37
28,AW00011027,Jessie Zhao,73,50 and above,VIP,24-10-2013,150,3,6591,9,9,2197,199.7273
7029,AW00018028,Jessie Zheng,47,40-49,Regular,30-11-2013,149,2,3001,3,3,1500.5,250.0833
9611,AW00020610,Jessie Zhou,42,40-49,VIP,23-07-2013,153,2,6021,2,2,3010.5,301.05
1667,AW00012666,Jessie Zhu,45,40-49,New,29-12-2013,148,3,34,4,3,11.3333,34
9842,AW00020841,Jésus Alonso,51,50 and above,Regular,08-08-2013,153,2,1938,3,3,969,161.5
14570,AW00025569,Jésus Alvarez,71,50 and above,New,09-06-2013,155,1,90,3,3,90,90
9449,AW00020448,Jésus Blanco,59,50 and above,VIP,08-07-2013,154,2,6044,5,5,3022,318.1053
5060,AW00016059,Jésus Carlson,82,50 and above,New,18-03-2013,157,1,147,3,3,147,147
15986,AW00026985,Jésus Diaz,47,40-49,New,12-02-2013,158,1,1164,3,3,1164,1164
6088,AW00017087,Jésus Dominguez,48,40-49,New,27-07-2013,153,2,75,5,5,37.5,75
10674,AW00021673,Jésus Gill,48,40-49,New,28-04-2013,156,1,639,5,5,639,639
18402,AW00029401,Jésus Gomez,49,40-49,New,22-01-2013,159,1,1224,2,2,1224,1224
5438,AW00016437,Jésus Gutierrez,43,40-49,New,12-06-2013,154,2,47,4,4,23.5,23.5
13268,AW00024267,Jésus Hernandez,65,50 and above,New,24-06-2013,154,1,23,3,3,23,23
17325,AW00028324,Jésus Martin,58,50 and above,New,23-06-2013,154,1,549,2,2,549,549
2698,AW00013697,Jésus Munoz,49,40-49,VIP,31-08-2013,152,3,6485,7,7,2161.6667,231.6071
5543,AW00016542,Jésus Ortega,60,50 and above,New,26-12-2013,148,2,45,3,3,22.5,9
17520,AW00028519,Jésus Ramos,51,50 and above,New,21-02-2012,170,1,2049,1,1,2049,2049
5327,AW00016326,Jésus Romero,47,40-49,New,09-04-2013,157,1,25,1,1,25,25
14617,AW00025616,Jésus Rubio,52,50 and above,New,10-02-2013,158,1,540,1,1,540,540
18314,AW00029313,Jésus Sanz,59,50 and above,New,07-11-2013,150,1,540,1,1,540,540
1992,AW00012991,Jésus Serrano,47,40-49,VIP,17-09-2013,151,3,5642,7,7,1880.6667,331.8824
2226,AW00013225,Jésus Suarez,73,50 and above,Regular,28-11-2013,149,2,4504,3,3,2252,204.7273
15666,AW00026665,Jésus Vazquez,53,50 and above,New,25-05-2013,155,1,79,2,2,79,79
16885,AW00027884,Jill Alonso,48,40-49,New,15-04-2013,156,1,756,3,3,756,756
6757,AW00017756,Jill Ashe,62,50 and above,New,31-05-2013,155,2,2715,4,4,1357.5,301.6667
6839,AW00017838,Jill Blanco,44,40-49,New,17-10-2013,150,2,32,3,3,16,6.4
10887,AW00021886,Jill Carlson,46,40-49,Regular,06-10-2013,151,2,4697,5,5,2348.5,260.9444
11937,AW00022936,Jill Diaz,59,50 and above,Regular,13-12-2013,148,2,3947,5,5,1973.5,219.2778
15928,AW00026927,Jill Dominguez,66,50 and above,New,22-04-2013,156,1,36,3,3,36,36
15871,AW00026870,Jill Gill,52,50 and above,New,05-06-2013,155,1,549,2,2,549,549
18316,AW00029315,Jill Gomez,51,50 and above,New,10-05-2013,155,1,104,4,4,104,104
15025,AW00026024,Jill Gutierrez,44,40-49,Regular,06-10-2013,151,2,1952,5,5,976,102.7368
2004,AW00013003,Jill Hernandez,48,40-49,New,14-07-2013,153,3,230,6,6,76.6667,57.5
29,AW00011028,Jill Jimenez,74,50 and above,VIP,07-10-2013,151,3,6474,5,5,2158,202.3125
825,AW00011824,Jill Martin,48,40-49,New,09-01-2014,148,5,240,11,10,48,26.6667
13236,AW00024235,Jill Martinez,42,40-49,Regular,01-10-2013,151,2,4829,5,5,2414.5,219.5
1915,AW00012914,Jill Miller,42,40-49,New,06-07-2013,154,1,2330,2,2,2330,2330
5981,AW00016980,Jill Moore,54,50 and above,New,11-04-2013,156,1,40,2,2,40,40
2538,AW00013537,Jill Moreno,61,50 and above,VIP,22-12-2013,148,2,5910,5,5,2955,246.25
7175,AW00018174,Jill Munoz,65,50 and above,New,30-01-2013,159,1,7,2,2,7,7
13903,AW00024902,Jill Murphy,41,40-49,New,26-03-2013,157,2,2120,2,2,1060,192.7273
11004,AW00022003,Jill Navarro,84,50 and above,New,07-07-2013,154,1,57,2,2,57,57
